"BoardID"	"SchoolID"	"School.Type"	"Enrolment"	"Percentage.of.Students.Whose.First.Language.Is.Not.English"	"Percentage.of.Students.Whose.First.Language.Is.Not.French"	"Percentage.of.Students.Who.Are.New.to.Canada.from.a.Non.English.Speaking.Country"	"Percentage.of.Students.Who.Are.New.to.Canada.from.a.Non.French.Speaking.Country"	"Percentage.of.Students.Receiving.Special.Education.Services"	"Gifted"	"Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading"	"Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing"	"Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics"	"Percentage.of.Grade.6.Students.Achieving.the.Provincial.Standard.in.Reading"	"Percentage.of.Grade.6.Students.Achieving.the.Provincial.Standard.in.Writing"	"Percentage.of.Grade.6.Students.Achieving.the.Provincial.Standard.in.Mathematics"	"Percentage.of.Children.Who.Live.in.Low.Income.Households"	"Percentage.of.Students.Whose.Parents.Have.Some.University.Education"	"FSL.Core"	"FSL.Extended"	"FSL.Immersion"	"Gender.Ratio.M.to.F"	"Enrol_sum_all"	"Enrol_sum_JKto3"	"Enrol_sum_4to6"
"B66060"	"490563"	"Public"	210	13	100	3	3	6	"FALSE"	83	83	54	67	87	67	7	68	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"312983"	"Public"	297	27	100	3	3	11	"FALSE"	88	85	67	69	83	31	18	48	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"542148"	"Public"	320	13	100	3	3	14	"FALSE"	72	80	52	96	100	67	10	36	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"311707"	"Public"	352	22	100	3	3	12	"FALSE"	69	76	60	82	80	58	16	42	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"179554"	"Public"	758	4	99	2	2	9	"FALSE"	79	92	73	90	93	49	4	63	"YES"	"NO"	"YES"	0.2	44021	23800	15114
"B66060"	"336001"	"Public"	760	15	100	3	3	9	"FALSE"	80	88	77	79	81	56	7	57	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"543861"	"Public"	554	16	100	7	7	9	"FALSE"	87	87	70	80	82	67	17	39	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"614904"	"Public"	563	2	100	3	3	14	"FALSE"	78	86	73	86	77	50	4	52	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"325635"	"Public"	459	21	100	8	8	12	"FALSE"	76	71	65	71	68	34	30	24	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"551066"	"Public"	405	34	100	5	5	10	"FALSE"	79	79	79	92	90	69	12	49	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"244791"	"Public"	293	3	100	3	3	18	"FALSE"	86	83	69	85	73	24	13	21	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"304379"	"Public"	300	10	100	3	3	11	"FALSE"	79	90	69	89	80	71	8	53	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"171101"	"Public"	704	8	100	2	3	8	"FALSE"	92	94	92	91	90	65	4	66	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"350508"	"Public"	458	13	100	3	3	16	"FALSE"	72	69	66	73	71	37	18	20	"YES"	"NO"	"YES"	0.2	44021	23800	15114
"B66060"	"231533"	"Public"	488	7	100	3	3	10	"FALSE"	84	92	71	87	87	61	15	52	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"598909"	"Public"	344	21	100	3	3	9	"FALSE"	92	79	54	87	92	67	11	54	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"619779"	"Public"	859	4	100	3	3	9	"FALSE"	77	72	61	82	82	46	4	57	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"147109"	"Public"	376	4	100	3	3	22	"FALSE"	74	71	74	81	79	37	27	8	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"147915"	"Public"	504	38	100	7	7	6	"FALSE"	62	58	49	88	88	44	18	42	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"577049"	"Public"	366	5	100	4	4	22	"FALSE"	50	56	50	69	58	25	49	22	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"348503"	"Public"	146	13	100	3	3	20	"FALSE"	69	94	62	80	80	50	47	14	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"197235"	"Public"	401	24	100	5	5	13	"FALSE"	88	84	76	89	93	58	10	56	"YES"	"NO"	"YES"	0.2	44021	23800	15114
"B66060"	"536512"	"Public"	412	17	100	3	3	12	"FALSE"	72	72	63	71	74	43	13	44	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"622044"	"Public"	470	10	100	3	3	16	"FALSE"	67	73	51	67	67	33	19	43	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"443638"	"Public"	167	13	99	3	3	11	"FALSE"	84	72	68	86	100	64	10	64	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"394819"	"Public"	613	14	100	3	2	8	"FALSE"	81	88	80	90	94	56	8	50	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"477303"	"Public"	254	13	100	3	3	15	"FALSE"	78	67	52	100	95	16	7	40	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"438276"	"Public"	854	44	100	2	2	6	"FALSE"	84	85	79	84	92	49	15	53	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"165514"	"Public"	540	15	100	2	2	9	"FALSE"	74	74	72	76	82	68	9	63	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"286095"	"Public"	544	13	100	3	3	14	"FALSE"	85	83	69	85	82	47	8	55	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"595535"	"Public"	353	19	100	3	3	15	"FALSE"	78	81	62	79	87	41	12	38	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"425630"	"Public"	373	16	100	3	3	15	"FALSE"	77	70	58	71	82	39	8	65	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"156078"	"Public"	246	4	100	3	3	17	"FALSE"	92	92	64	95	95	79	10	37	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"259160"	"Public"	134	13	100	3	3	21	"FALSE"	50	62	25	56	67	28	21	18	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"116840"	"Public"	475	6	100	3	3	15	"FALSE"	84	92	69	87	87	80	14	57	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"569933"	"Public"	659	38	100	5	5	7	"FALSE"	81	85	77	89	92	56	18	49	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"461423"	"Public"	371	13	100	3	3	17	"FALSE"	85	85	76	82	92	63	8	55	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"637517"	"Public"	708	4	100	3	3	13	"FALSE"	86	87	80	91	92	62	3	62	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"526673"	"Public"	714	8	100	3	3	7	"FALSE"	55	50	58	91	86	37	12	46	"YES"	"NO"	"YES"	0.2	44021	23800	15114
"B66060"	"525960"	"Public"	710	26	100	4	4	13	"FALSE"	89	88	74	84	72	65	9	52	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"193119"	"Public"	418	16	100	3	3	9	"FALSE"	91	94	91	100	100	92	10	52	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"489336"	"Public"	469	16	100	2	2	10	"FALSE"	77	73	67	87	79	57	19	45	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"201258"	"Public"	517	28	99	3	4	16	"FALSE"	82	82	65	81	86	49	13	50	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"577669"	"Public"	482	6	100	2	2	15	"FALSE"	72	74	57	88	73	56	12	29	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"463396"	"Public"	476	7	100	4	4	23	"FALSE"	61	57	49	75	66	27	43	18	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"590916"	"Public"	390	8	100	3	3	16	"FALSE"	92	92	87	90	87	58	25	25	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"520225"	"Public"	501	10	100	2	2	13	"FALSE"	96	91	79	86	88	78	14	49	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"313050"	"Public"	502	21	100	3	3	8	"FALSE"	78	85	68	92	89	65	16	53	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"170662"	"Public"	613	5	99	3	3	20	"FALSE"	31	28	36	78	76	44	32	17	"YES"	"NO"	"YES"	0.2	44021	23800	15114
"B66060"	"493031"	"Public"	369	11	100	3	3	13	"FALSE"	90	95	76	96	90	75	12	57	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"148148"	"Public"	649	6	100	3	3	12	"FALSE"	89	89	86	95	89	50	13	40	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"213829"	"Public"	518	15	100	4	5	12	"FALSE"	73	67	69	80	91	53	10	50	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"443573"	"Public"	738	6	100	2	2	7	"FALSE"	67	70	55	90	82	51	8	45	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"210277"	"Public"	518	10	100	3	3	8	"FALSE"	89	93	87	86	92	69	8	65	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"218103"	"Public"	393	7	100	3	3	24	"FALSE"	43	46	24	51	42	14	53	9	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"569216"	"Public"	327	31	100	3	3	6	"FALSE"	87	84	77	97	100	83	15	56	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"219908"	"Public"	333	19	100	3	3	13	"FALSE"	78	70	68	66	62	22	27	37	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"531049"	"Public"	792	16	100	2	2	13	"FALSE"	79	82	66	94	92	78	13	44	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"531551"	"Public"	460	5	100	3	3	17	"FALSE"	76	88	71	79	64	36	15	25	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"283495"	"Public"	718	13	99	3	3	9	"FALSE"	74	65	55	89	89	58	19	40	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66060"	"567787"	"Public"	207	12	100	3	3	12	"FALSE"	87	100	52	83	75	25	11	56	"YES"	"NO"	"NO"	0.2	44021	23800	15114
"B66079"	"489298"	"Public"	259	5	100	5	5	27	"FALSE"	66	54	54	59	52	37	36	17	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"166340"	"Public"	636	2	100	5	5	10	"FALSE"	95	80	70	91	85	48	17	38	"YES"	"NO"	"YES"	0.2	20580	11442	6905
"B66079"	"428680"	"Public"	265	4	100	5	5	23	"FALSE"	75	60	65	89	81	46	30	19	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"244422"	"Public"	488	3	100	5	5	15	"FALSE"	76	67	52	74	70	23	10	32	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"462225"	"Public"	224	5	100	5	5	20	"FALSE"	76	71	41	48	40	12	31	34	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"325040"	"Public"	308	6	100	5	5	17	"FALSE"	72	80	64	76	85	47	10	32	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"380733"	"Public"	552	5	100	5	5	16	"FALSE"	83	85	74	86	92	36	12	29	"YES"	"YES"	"NO"	0.2	20580	11442	6905
"B66079"	"295698"	"Public"	300	6	100	5	5	11	"FALSE"	92	92	88	94	94	61	18	35	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"551074"	"Public"	418	2	100	5	5	24	"FALSE"	71	69	49	86	82	50	20	25	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"124907"	"Public"	843	5	100	5	5	9	"FALSE"	82	65	49	81	75	48	8	35	"YES"	"NO"	"YES"	0.2	20580	11442	6905
"B66079"	"403350"	"Public"	376	5	100	5	5	16	"FALSE"	87	92	79	91	82	39	13	39	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"439983"	"Public"	243	5	100	5	5	13	"FALSE"	68	60	60	86	82	54	14	22	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"241610"	"Public"	178	5	100	5	5	13	"FALSE"	68	55	45	85	81	22	11	29	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"527661"	"Public"	208	5	100	5	5	22	"FALSE"	59	59	67	81	67	48	10	30	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"491632"	"Public"	154	5	100	5	5	15	"FALSE"	65	59	59	85	69	23	15	17	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"464562"	"Public"	371	7	100	6	6	20	"FALSE"	57	54	49	72	62	22	32	38	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"102644"	"Public"	701	3	100	2	2	6	"TRUE"	85	74	57	91	90	59	17	31	"YES"	"NO"	"YES"	0.2	20580	11442	6905
"B66079"	"412171"	"Public"	324	5	100	5	5	11	"FALSE"	59	59	41	78	76	35	17	25	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"289841"	"Public"	250	5	100	5	5	23	"FALSE"	78	52	37	84	79	0	22	17	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"282081"	"Public"	696	5	100	2	2	21	"FALSE"	85	74	79	74	71	52	12	44	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"467529"	"Public"	255	5	100	5	5	16	"FALSE"	61	66	55	75	69	53	23	36	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"242390"	"Public"	194	5	100	5	5	12	"FALSE"	83	92	67	61	61	24	8	29	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"403334"	"Public"	147	5	100	5	5	12	"FALSE"	100	94	100	94	100	69	8	31	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"249939"	"Public"	126	5	100	5	5	14	"FALSE"	83	58	67	75	75	58	24	26	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"246425"	"Public"	116	5	100	5	5	18	"FALSE"	83	50	78	100	92	46	17	32	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"357120"	"Public"	415	6	100	5	5	23	"FALSE"	72	59	51	75	71	27	9	32	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"136891"	"Public"	330	5	100	5	5	9	"FALSE"	76	82	73	90	87	73	5	36	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"364665"	"Public"	466	5	100	5	5	16	"FALSE"	66	71	51	81	71	31	12	46	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"109010"	"Public"	200	5	100	5	5	15	"FALSE"	65	65	45	88	71	42	6	28	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"287890"	"Public"	259	5	100	5	5	12	"FALSE"	65	61	61	75	71	46	18	28	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"255912"	"Public"	185	12	100	12	12	24	"FALSE"	58	68	53	33	46	8	30	22	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"115380"	"Public"	118	5	100	5	5	31	"FALSE"	50	57	57	45	55	9	16	21	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"105678"	"Public"	439	5	100	5	5	14	"FALSE"	75	86	68	88	83	35	11	33	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"501557"	"Public"	229	5	100	5	5	12	"FALSE"	83	58	29	82	77	41	6	37	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"578053"	"Public"	327	5	100	5	5	26	"FALSE"	54	71	42	77	71	42	11	30	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"602361"	"Public"	528	4	100	5	5	12	"TRUE"	65	53	39	92	85	47	10	52	"YES"	"NO"	"YES"	0.2	20580	11442	6905
"B66079"	"381233"	"Public"	199	5	100	5	5	24	"FALSE"	76	76	76	100	67	27	10	22	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"250325"	"Public"	260	5	100	5	5	24	"FALSE"	60	60	47	69	66	21	26	20	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"384747"	"Public"	693	2	100	5	5	13	"FALSE"	83	74	67	92	83	55	7	34	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"445658"	"Public"	804	3	100	5	5	12	"FALSE"	74	70	60	82	74	32	7	35	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"182338"	"Public"	192	5	100	5	5	10	"FALSE"	92	92	88	82	86	59	8	36	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"454818"	"Public"	553	3	100	2	2	19	"FALSE"	64	38	25	79	77	42	35	29	"YES"	"NO"	"YES"	0.2	20580	11442	6905
"B66079"	"515252"	"Public"	299	5	100	5	5	19	"FALSE"	81	73	77	91	97	78	14	32	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"147826"	"Public"	512	5	100	5	5	12	"FALSE"	70	64	61	75	71	32	9	34	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"240184"	"Public"	254	5	100	5	5	14	"FALSE"	57	38	24	70	60	27	11	32	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"434858"	"Public"	845	6	99	5	5	6	"FALSE"	99	98	71	97	97	52	8	34	"NO"	"NO"	"YES"	0.2	20580	11442	6905
"B66079"	"587443"	"Public"	350	5	100	5	5	20	"FALSE"	61	63	47	78	78	30	10	20	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"288802"	"Public"	268	6	100	5	5	20	"FALSE"	60	74	63	65	47	21	35	15	"YES"	"NO"	"NO"	0.2	20580	11442	6905
"B66079"	"256897"	"Public"	237	5	100	5	5	18	"FALSE"	77	55	64	89	79	36	21	17	"YES"	"YES"	"NO"	0.2	20580	11442	6905
"B66087"	"435708"	"Public"	348	24	100	8	8	27	"FALSE"	48	50	36	67	57	20	17	35	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"154113"	"Public"	284	24	100	8	8	31	"FALSE"	92	83	79	76	72	34	18	20	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"568694"	"Public"	244	24	100	8	8	30	"FALSE"	50	31	38	82	73	27	11	35	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"357707"	"Public"	157	24	100	8	8	36	"FALSE"	62	56	50	64	18	9	14	31	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"311685"	"Public"	537	24	100	8	8	16	"FALSE"	54	38	47	85	85	42	20	26	"YES"	"NO"	"YES"	0.19	9962	5476	3322
"B66087"	"194018"	"Public"	146	24	100	8	8	49	"FALSE"	55	73	64	67	67	13	15	11	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"382140"	"Public"	316	24	100	8	8	40	"FALSE"	79	61	46	93	89	37	19	23	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"620173"	"Public"	225	24	100	8	8	34	"FALSE"	61	44	44	65	65	10	18	22	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"368946"	"Public"	728	24	100	8	8	17	"FALSE"	54	69	57	78	78	43	16	38	"YES"	"NO"	"YES"	0.19	9962	5476	3322
"B66087"	"170240"	"Public"	305	24	100	8	8	32	"FALSE"	65	70	65	77	77	31	20	15	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"575194"	"Public"	176	24	100	8	8	28	"FALSE"	54	46	54	93	73	13	28	13	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"228877"	"Public"	293	24	100	8	8	33	"FALSE"	58	64	33	56	52	24	29	15	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"382191"	"Public"	159	24	99	8	8	32	"FALSE"	38	31	31	76	65	18	14	20	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"273597"	"Public"	542	24	100	8	8	24	"FALSE"	56	70	52	78	72	38	15	31	"YES"	"NO"	"YES"	0.19	9962	5476	3322
"B66087"	"374601"	"Public"	167	24	100	8	8	32	"FALSE"	71	43	43	62	38	33	22	17	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"327280"	"Public"	271	24	100	8	8	19	"FALSE"	69	73	46	79	58	16	12	36	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"329460"	"Public"	366	24	100	8	8	30	"FALSE"	67	67	61	83	80	54	10	27	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"418013"	"Public"	289	24	100	8	8	27	"FALSE"	71	82	53	90	93	60	17	26	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"307947"	"Public"	389	24	100	8	8	30	"FALSE"	84	88	77	98	98	68	20	21	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66087"	"147524"	"Public"	322	24	100	8	8	29	"FALSE"	68	56	48	79	79	59	10	20	"YES"	"NO"	"NO"	0.19	9962	5476	3322
"B66095"	"156019"	"Public"	274	29	100	8	8	12	"FALSE"	90	90	86	96	88	44	8	72	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"538736"	"Public"	572	34	100	4	4	12	"FALSE"	78	75	64	84	70	54	11	68	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"303860"	"Public"	548	44	100	10	10	10	"FALSE"	72	72	65	90	94	71	13	63	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"570419"	"Public"	481	66	100	4	4	11	"FALSE"	82	77	58	83	95	51	10	51	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"340936"	"Public"	334	30	100	8	8	14	"FALSE"	75	79	79	85	80	55	12	86	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"234850"	"Public"	287	15	99	4	4	19	"FALSE"	77	53	43	75	44	31	25	30	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"579246"	"Public"	381	47	100	8	8	20	"FALSE"	63	42	42	78	76	37	8	28	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"340898"	"Public"	562	61	100	12	12	28	"TRUE"	85	82	85	97	97	88	21	81	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"281909"	"Public"	438	86	100	5	5	12	"FALSE"	73	69	52	88	84	59	30	39	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"483176"	"Public"	592	77	100	14	14	9	"FALSE"	87	83	81	95	98	83	18	87	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"192937"	"Public"	366	4	100	8	8	20	"FALSE"	63	70	33	70	75	38	13	34	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"211434"	"Public"	741	39	100	5	5	13	"FALSE"	81	85	70	89	91	61	7	82	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"537659"	"Public"	749	71	100	9	9	9	"FALSE"	87	96	76	94	94	88	18	76	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"254078"	"Public"	821	46	100	5	5	7	"FALSE"	95	93	85	92	89	65	9	74	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"281913"	"Public"	344	58	100	12	12	11	"FALSE"	91	79	67	84	92	68	21	59	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"400645"	"Public"	378	22	100	8	8	10	"FALSE"	70	85	52	86	79	57	9	52	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"342394"	"Public"	444	92	100	7	7	6	"FALSE"	82	80	71	92	92	70	29	44	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"256005"	"Public"	365	27	100	8	8	20	"FALSE"	70	81	70	81	86	56	14	57	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"122858"	"Public"	593	85	100	3	3	7	"FALSE"	71	84	51	92	95	69	24	35	"YES"	"NO"	"YES"	0.19	75441	39357	27100
"B66095"	"123609"	"Public"	638	42	100	3	4	10	"FALSE"	78	73	60	86	90	49	11	64	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"597201"	"Public"	544	59	100	7	7	8	"FALSE"	76	85	60	92	89	57	12	50	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"201545"	"Public"	451	66	100	9	9	15	"FALSE"	89	86	76	87	94	56	11	68	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"185604"	"Public"	648	57	100	12	12	10	"FALSE"	92	80	71	86	91	64	13	83	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"549380"	"Public"	606	74	100	10	10	10	"FALSE"	88	88	77	90	87	62	18	64	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"494607"	"Public"	836	89	100	8	9	6	"FALSE"	79	85	71	81	88	66	20	39	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"112387"	"Public"	692	44	100	6	6	8	"FALSE"	88	89	78	83	88	52	10	81	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"561100"	"Public"	667	75	100	14	14	8	"FALSE"	90	90	87	84	87	73	16	80	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"252794"	"Public"	384	60	100	12	12	36	"TRUE"	82	91	70	92	95	70	23	76	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"136875"	"Public"	278	10	100	8	8	16	"FALSE"	69	69	72	64	67	36	10	58	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"304220"	"Public"	361	47	100	8	8	18	"FALSE"	79	88	67	76	56	16	16	26	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"213730"	"Public"	329	43	100	5	5	16	"FALSE"	87	61	48	76	79	48	11	72	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"120199"	"Public"	708	86	100	8	8	9	"FALSE"	86	89	82	92	95	80	20	70	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"431354"	"Public"	565	87	100	8	8	21	"TRUE"	85	81	75	88	89	66	22	39	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"184305"	"Public"	528	34	100	8	8	9	"FALSE"	89	83	64	93	97	73	9	59	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"548712"	"Public"	714	27	100	5	5	15	"FALSE"	86	83	73	84	84	41	10	83	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"514292"	"Public"	510	52	100	14	14	10	"FALSE"	82	77	75	86	86	57	15	80	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"356263"	"Public"	275	14	100	8	8	15	"FALSE"	60	40	23	77	81	31	17	49	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"313599"	"Public"	565	61	100	7	6	9	"FALSE"	81	84	76	95	95	79	12	78	"YES"	"NO"	"NO"	0.19	75441	39357	27100
"B66095"	"614700"	"Public"	342	43	100	4	4	17	"FALSE"	81	77	74	88	94	71	8	82	"YES"	"NO"	"NO"	0.19	75441	39357	27100
